File Name,Title,Price,Rating,ReviewCount,Links,OpeningClosing,Address
4.json,It Cosmetics Heavenly Luxe French Boutique Blush Brush,$27.75,Rated 4.6 out of 5,1k+,https://www.allure.com/review/it-cosmetics-heavenly-luxe-french-boutique-blush-brush-4,,
4.json,EcoTools 360 Ultimate Blend,$11.89,Rated 4.5 out of 5,543,"https://myriskelife.com/2020/12/08/eco-tools-360-ultimate-blend-brush-kit-review/#:~:text=It%20blends%20like%20a,soft%20the%20brush%20is.",,
4.json,Sigma Beauty E25 - Blending Brush - N/A - Women Makeup - Eyes,$12.99,Rated 4.8 out of 5,1k+,"https://makeupandbeauty.com/sigma-e36-blending-brush-review/#:~:text=I%20have%20not%20seen,their%20shape%20over%20time.",,
4.json,Sephora COLLECTION PRO Blush Brush,$30.00,Rated 4.6 out of 5,581,"http://www.makeupbyjoyce.com/2016/05/review-comparisons-sephora-collection.html#:~:text=The%20bristles%20are%20flexible,dense%20or%20too%20flimsy.",,
4.json,EcoTools Daily Defined Eye Kit,$6.29,Rated 4.6 out of 5,2k+,N/A,,
4.json,Sigma Beauty E55 Eye Shading Brush,$16.00,Rated 4.7 out of 5,1k+,"https://www.glamupgirls.com/sigma-beauty-e55-eye-shading-brush.html#:~:text=The%20dense%20bristles%20of,without%20any%20extra%20effort.",,
4.json,EcoTools Start the Day Beautifully Kit,$11.77,Rated 4.7 out of 5,3k+,https://www.finder.com.au/best-makeup-brushes,,
4.json,e.l.f. Eyebrow Duo Brush,$4.80,Rated 4.3 out of 5,3k+,https://logicalharmony.net/elf-sculpting-face-brush-review/,,
4.json,Bdellium Tools Professional Makeup Brush Golden Triangle,$19.00,Rated 4.8 out of 5,53,N/A,,
4.json,Sigma F80 Flat Kabuki,$25.00,Rated 4.8 out of 5,2k+,"https://www.elitedaily.com/p/the-5-best-foundation-brushes-for-full-coverage-17297118#:~:text=The%20bristle%20fibers%20are,chance%20of%20unwanted%20breakouts.",,
4.json,e.l.f. Cosmetics Studio Powder Brush,$6.00,Rated 4.5 out of 5,5k+,N/A,,
4.json,Real Techniques Mini Expert Face Brush,$7.19,Rated 4.7 out of 5,1k+,https://www.thejeromydiaries.com/real-techniques-mini-brush-set-trio-review/,,
4.json,bareMinerals Beautiful Finish Brush,$34.00,Rated 4.3 out of 5,851,"http://www.lolassecretbeautyblog.com/2019/09/bareminerals-beautiful-finish.html#:~:text=The%20bristles%20are%20very,and%20blend%20powder%20formulas.",,
4.json,N/A,N/A,N/A,N/A,N/A,,
4.json,The Ultimate Guide to Buying the Best Makeup Brushes for Every Task,Approx. $2 to $515,N/A,N/A,https://www.vogue.com/article/best-makeup-brushes,,
4.json,The 17 Best Makeup Brushes for Pro-Level Application - Byrdie,N/A,Rated 4.0 out of 5,N/A,https://www.byrdie.com/best-makeup-brushes-4164438,,
4.json,The 20 Best Makeup Brushes That Professionals Swear By,N/A,N/A,N/A,https://www.self.com/story/best-makeup-brushes/amp,,
4.json,"The 20 Best Makeup Brushes of All Time, Picked By Professional ... - ELLE",N/A,N/A,N/A,https://www.elle.com/beauty/makeup-skin-care/tips/g16/best-makeup-brushes/,,
4.json,The 25 Best Makeup Brushes to Level Up Every Part of Your Beauty Routine,N/A,N/A,N/A,https://www.allure.com/gallery/best-makeup-brushes/amp,,
4.json,The 30 Best Makeup Brushes You Can Buy on Amazon - WWD,Approx. $2 to $34,N/A,N/A,https://wwd.com/shop/shop-beauty/best-amazon-makeup-brushes-1235096472/amp/,,
4.json,"26 Best Makeup Brushes on Amazon for Under $20, According to Reviews",N/A,N/A,N/A,https://www.cosmopolitan.com/style-beauty/beauty/g38699771/best-makeup-brushes-on-amazon/,,
4.json,The 13 Best Makeup Brushes and Brush Sets in 2022 - Insider,N/A,N/A,N/A,https://www.insider.com/guides/beauty/best-makeup-brushes?amp,,
4.json,The 21 Best Makeup Brush Sets to Gift This Year - Harper's Bazaar,N/A,N/A,N/A,https://www.harpersbazaar.com/beauty/makeup/g4737/holiday-makeup-brush-sets/,,
4.json,SEPHORA,,Rated 3.9 out of 5,91,,Opens 10AM Fri,"Cosmetics store · San Jose, CA"
4.json,Ulta Beauty,,Rated 4.0 out of 5,264,,Opens 10AM Fri,"Cosmetics store · San Jose, CA"
5.json,Maybelline Instant Age Rewind Eraser Dark Circles,$8.49,Rated 4.5 out of 5,9k+,N/A,,
5.json,NARS Radiant Creamy Concealer,$31.00,Rated 4.5 out of 5,9k+,N/A,,
5.json,tarte Shape Tape Contour Concealer,$30.00,Rated 4.7 out of 5,9k+,https://www.kryzuy.com/best-non-comedogenic-concealer/,,
5.json,Maybelline Fit Me Concealer,$7.49,Rated 4.4 out of 5,9k+,http://www.midorikittykitty.com/review-maybelline-fit-me-concealer-in-10-light/,,
5.json,Tarte Shape Tape Concealer,$30.00,Rated 4.7 out of 5,9k+,N/A,,
5.json,IT Cosmetics Bye Bye Under Eye Anti-Aging Concealer,$21.75,Rated 4.2 out of 5,9k+,https://www.stylecraze.com/articles/best-waterproof-concealers/,,
5.json,Dior Forever Skin Correct,$36.00,Rated 4.6 out of 5,9k+,https://www.crystalcandymakeup.com/2020/02/dior-forever-skin-correct-creamy-concealer-review-swatches.html,,
5.json,Hourglass Cosmetics Vanish Airbrush Concealer,$36.00,Rated 4.3 out of 5,1k+,https://kathleenjenningsbeauty.com/hourglass-vanish-airbrush-concealer-review/,,
5.json,e.l.f. 16HR Camo Concealer,$5.83,Rated 4.4 out of 5,9k+,https://essiebutton.com/tarte-shape-tape-concealer-dupes/,,
5.json,Fenty Beauty by Rihanna Pro Filt'r Instant Retouch Concealer - 400,$28.00,Rated 4.3 out of 5,7k+,https://www.kryzuy.com/best-non-comedogenic-concealer/,,
5.json,NARS Soft Matte Complete Concealer,$30.00,Rated 4.6 out of 5,7k+,https://reallyree.com/nars-soft-matte-complete-concealer-review-swatches-shades/,,
5.json,"Maybelline Eraser Eye Concealer, Light",$7.58,Rated 4.5 out of 5,9k+,https://www.rd.com/article/maybelline-instant-age-rewind-eraser/,,
5.json,Lancome Teint Idole Ultra Wear All Over Concealer,$21.75,Rated 4.6 out of 5,5k+,https://www.kohls.com/product/prd-5128591/lancome-teint-idole-ultra-wear-all-over-full-coverage-concealer.jsp,,
5.json,Too Faced Born This Way Super Coverage,$16.00,Rated 4.6 out of 5,9k+,https://www.finder.com.au/best-concealer,,
5.json,YSL Touche Éclat High Cover,$38.00,Rated 4.5 out of 5,9k+,https://www.escentual.com/blog/2019/03/08/yves-saint-laurent-touche-eclat-high-cover-concealer-swatches/,,
5.json,Charlotte Tilbury Magic Away Concealer,$32.00,Rated 3.9 out of 5,1k+,https://www.byrdie.com/charlotte-tilbury-magic-away-concealer-review,,
5.json,Rare Beauty by Selena Gomez Liquid Touch Brightening Concealer,$19.00,Rated 4.4 out of 5,3k+,https://weareglamerus.com/review-rare-beauty-liquid-touch-brightening-concealer/,,
5.json,Glossier Stretch Concealer,$18.00,Rated 4.1 out of 5,2k+,https://www.byrdie.com/glossier-makeup-review,,
5.json,Mac Pro Longwear Concealer Nw20 - Pack of 2,$28.00,Rated 4.5 out of 5,9k+,https://www.stylecraze.com/articles/concealer-use-and-top-10-in-india/,,
5.json,Laura Mercier Flawless Fusion Ultra-Longwear Concealer,$10.00,Rated 4.5 out of 5,6k+,https://thebeautylookbook.com/2018/03/laura-mercier-flawless-fusion-ultra-longwear-concealer.html,,
5.json,PAT McGRATH LABS Sublime Perfection Concealer,$31.50,Rated 4.5 out of 5,1k+,http://www.survivorpeach.com/blogs/2020/7/28/yxmmgtar21cpn5lwmvsbgbg14aqwao,,
5.json,Giorgio Armani Luminous Silk Concealer,$38.00,Rated 4.5 out of 5,2k+,https://www.anniesnoms.com/2020/04/02/giorgio-armani-luminous-silk-concealer-review/,,
5.json,Kosas Revealer Super Creamy + Brightening Concealer,$28.00,Rated 4.3 out of 5,4k+,https://www.honestbrandreviews.com/reviews/kosas-cosmetics-review/,,
5.json,Estée Lauder Double Wear Stay-in-Place Flawless Wear Concealer,$30.00,Rated 4.5 out of 5,6k+,https://www.stylecraze.com/articles/best-drugstore-concealer-for-bruises/,,
5.json,L'Oreal Paris Infallible Full Wear Concealer,$6.39,Rated 4.3 out of 5,3k+,https://www.stylecraze.com/articles/best-drugstore-concealer-for-bruises/,,
5.json,ILIA True Skin Serum Concealer,$30.00,Rated 4.4 out of 5,5k+,https://thepurist.life/beauty/makeup/ilia-review-true-skin-serum-foundation-concealer-and-colorblock-lipstick/,,
5.json,Anastasia Beverly Hills Magic Touch Concealer,$29.00,Rated 4.6 out of 5,4k+,"https://www.independent.co.uk/extras/indybest/fashion-beauty/make-up/anastasia-beverly-hills-magic-touch-concealer-review-b1913650.html#:~:text=A%20little%20goes%20a,lightweight%2C%20versatile%2C%20and%20long-lasting.",,
5.json,e.l.f. 16hr Camo Concealer,$7.00,Rated 4.4 out of 5,9k+,https://reallyree.com/elf-16-hr-camo-concealer-review-swatches-18-shades/,,
5.json,Milk Makeup Flex Concealer,$28.00,Rated 4.2 out of 5,1k+,https://mademoiselleolantern.com/2019/12/26/review-flex-concealer-by-milk-makeup/,,
5.json,MAKE UP FOR EVER Ultra HD Concealer,$29.00,Rated 4.4 out of 5,6k+,https://www.reviewed.com/beauty/best-right-now/best-concealers,,
5.json,N/A,N/A,N/A,N/A,N/A,,
5.json,Concealer | Ulta Beauty,N/A,N/A,N/A,https://www.ulta.com/makeup-face-concealer?N=26y6,,
5.json,Concealers | Sephora,N/A,N/A,N/A,https://www.sephora.com/shop/concealer,,
5.json,"The 20 Best Concealers, According to Makeup Artists 2022 | SELF",N/A,N/A,N/A,https://www.self.com/story/best-concealers,,
5.json,These 16 Best Concealers That Go Beyond Hiding Dark Circles - Byrdie,N/A,N/A,N/A,https://www.byrdie.com/best-concealers-4585002,,
5.json,"15 Best Concealers to Disguise Blemishes, Undereye Circles and ...",N/A,N/A,N/A,https://www.goodhousekeeping.com/beauty-products/g2458/best-concealers-reviews/,,
5.json,concealer - Amazon.com,N/A,N/A,N/A,https://www.amazon.com/concealer/s?k=concealer,,
5.json,Concealer - Face - Target,N/A,N/A,N/A,https://www.target.com/c/concealer-face-makeup-beauty/-/N-5xu10,,
5.json,N/A,,N/A,N/A,,N/A,N/A
6.json,Anastasia Beverly Hills Contour Powder Kit,$40.00,Rated 4.5 out of 5,9k+,"https://makeupandbeauty.com/anastasia-beverly-hills-contour-kit-review/#:~:text=The%20powder%20texture%20helps,skin%20easily%20without%20patchiness.",,
6.json,Smashbox Cali Contour Palette,$40.00,Rated 4.7 out of 5,2k+,"https://simplysarahjayneloves.com/2021/04/23/smashbox-the-cali-contour-palette-review/#:~:text=I%20have%20experienced%20no,smooth%20finish%20every%20time.",,
6.json,NYX Professional Makeup Highlight & Contour Pro Palette,$25.00,Rated 4.5 out of 5,7k+,"https://www.beautybugle.com/2016/08/28/its-complicated-nyx-highlight-contour-palette-review-and-swatches/#:~:text=It%20is%20smooth%20to,difficult%20to%20blend%20out.",,
6.json,Smashbox Step-by-Step Contour Kit - Light,$27.98,Rated 4.3 out of 5,5k+,https://www.youtube.com/watch?v=CGquiMYjfw4,,
6.json,Kat Von D Shade + Light Face Contour Refillable Palette,$50.00,Rated 4.7 out of 5,9k+,"https://annabankesterbeautyblogger.com/2019/03/13/kat-von-d-shade-light-creme-contour-palette-review-and-contour-routine/#:~:text=Applying%20underneath%20foundation%20not,seamless%20and%20is%20fool-proof.",,
6.json,MAC Studio Fix Sculpt and Shape Contour Palette,$41.00,Rated 4.7 out of 5,250,"https://www.cosmopolitan.com/style-beauty/beauty/g16767000/best-contour-makeup-kit/#:~:text=It%20won%27t%20look%20muddy,day%20of%20the%20week.",,
6.json,LORAC Pro Contour Palette,$45.00,Rated 4.5 out of 5,3k+,"https://www.temptalia.com/lorac-pro-contour-palette-review-photos-swatches/#:~:text=Like%20the%20other%20shades%2C,applied%20to%20the%20skin.",,
6.json,Makeup Revolution Ultra Contour Palette,$10.00,Rated 4.2 out of 5,1k+,"https://thebeauparlour.com/2017/07/makeup-revolution-london-ultra-contour-palette/#:~:text=These%20powders%20are%20so,is%20has%20been%20used.",,
6.json,Black Radiance True Complexion Contour Palette,$6.69,Rated 4.7 out of 5,1k+,N/A,,
6.json,Sephora COLLECTION Contour Palette,$20.00,Rated 4.1 out of 5,484,"https://herbeautyaffair.wordpress.com/2018/09/07/sephora-contour-palette-review-swatch-and-overall-verdict/#:~:text=Being%20an%20all%20matte,blend%20really%20well%20.",,
6.json,Ulta face Contour Kit highlight + Contour palette by Ulta Beauty,$18.00,Rated 4.1 out of 5,2k+,https://www.stylecraze.com/articles/best-contouring-kits/,,
6.json,Morphe 8T Totally Tan Complexion Pro Face Palette,$25.00,Rated 4.3 out of 5,215,N/A,,
6.json,LORAC Pro Conceal/Contour Palette and Brush,$45.00,Rated 4.2 out of 5,260,https://whydoeseverythingsuck.net/best/contour-kit/,,
6.json,Wet n Wild MegaGlo Contouring Palette,$6.49,Rated 4.3 out of 5,9k+,"https://makeupandbeauty.com/wet-n-wild-megaglo-contouring-palette-dulce-le-leche-review/#:~:text=Texture%20and%20Lasting%20Power%3A,pigmented%20and%20buttery%20soft.",,
6.json,e.l.f. Cream Contour Palette,$9.00,Rated 4.2 out of 5,3k+,https://www.stylecraze.com/articles/best-cream-contour-palettes/,,
6.json,Covergirl Trublend Contour Palette,$2.76,Rated 3.9 out of 5,495,http://www.newdawnboutique.com/covergirl-trublend-contour-palette-review/,,
6.json,Make Up For Ever Pro Sculpting Face Palette,$45.00,Rated 4.6 out of 5,239,https://bonnie-garner.com/en/2016/04/29/make-up-for-ever-pro-sculpting-palette-20-30-my-review/,,
6.json,Physicians Formula All Star Face Palette,$14.99,Rated 4.5 out of 5,262,https://www.stylecraze.com/articles/best-physicians-formula-products/,,
6.json,e.l.f. Contour Palette 83320,$4.95,Rated 4.2 out of 5,516,https://cosmeticsgalore.com/best-makeup-kits-for-teenagers/,,
6.json,Essence Contouring Duo Palette,$5.99,Rated 4.3 out of 5,211,"https://coffeeandmakeup.com/essence-contouring-duo-review/#:~:text=It%20goes%20on%20the,quickly%20without%20any%20patchiness.",,
6.json,Scott Barnes Sculpting and Contour Palette,$54.23,Rated 4.7 out of 5,578,https://www.madamemakeupmonologue.com/post/unboxing-new-usa-contour-palette-scott-barnes-swatches-with-kkw-nyx-unboxingscottbarnes,,
6.json,Tarte Tarteist Pro Glow to Go Palette,$19.00,Rated 4.6 out of 5,9k+,"https://boutique.humbleandrich.com/tarte-tarteist-pro-glow-highlight-contour-palette-review/#:~:text=This%20palette%20is%20one,highlight%20for%20a%20reason.",,
6.json,L.A Colors I Heart Makeup Contour Palette,$5.99,Rated 4.4 out of 5,462,https://bestgamingpro.com/contour-powders/,,
6.json,Aesthetica Makeup Aesthetica Cream Contour Kit,$15.00,Rated 4.5 out of 5,97,https://www.stylecraze.com/articles/best-cream-contour-palettes/,,
6.json,NYX 3C Conceal Correct Contour Palette Medium,$12.99,Rated 4.2 out of 5,5k+,"https://www.stylist.co.uk/beauty/best-colour-correctors-redness-dark-circles-sallow-skin/499214#:~:text=This%20correcting%20kit%20is,exact%20coverage%20you%20need.",,
6.json,Anastasia Beverly Hills Makeup Anastasia Contour Cream Kit,$30.00,Rated 4.2 out of 5,8k+,https://laurenandvanessa.com/best-contour-kit-for-dark-skin/,,
6.json,Maybelline Face Contouring Kit Master Contour,$5.80,Rated 4.1 out of 5,2k+,https://essiebutton.com/charlotte-tilbury-filmstar-contour-dupes/,,
6.json,NYX Highlight & Contour Pro Palette,$13.00,Rated 4.5 out of 5,1k+,https://essiebutton.com/charlotte-tilbury-filmstar-contour-dupes/,,
6.json,"E.l.f. Contour Palette, Multicolor - 0.56 oz",$6.00,Rated 4.3 out of 5,9k+,N/A,,
6.json,Makeup Revolution Ultra Sculpt & Contour Kit Ultra - Light-Medium C04 by Makeup Revolution London,$5.00,Rated 4.4 out of 5,1k+,"https://makeupandbeauty.com/makeup-revolution-ultra-sculpt-and-contour-kit-ultra-lightmedium-c04-review/#:~:text=The%20staying%20power%20is,it%20never%20looks%20messy.",,
6.json,Glo Skin Beauty Contour Kit,$44.00,Rated 4.9 out of 5,114,N/A,,
6.json,Nyx Professional Makeup Cream Highlight & Contour Palette,$6.15,Rated 3.5 out of 5,1k+,N/A,,
6.json,Jane Iredale GreatShape Contour Kit,$50.00,Rated 4.6 out of 5,179,N/A,,
6.json,Sleek Makeup Face Contour Kit,$9.70,Rated 4.6 out of 5,315,https://www.momjunction.com/articles/best-drugstore-contour_00599175/,,
6.json,Sigma Beauty Sculpt Highlight Contour Palette,$29.40,Rated 4.8 out of 5,53,https://www.ladywritesblog.com/2018/10/a-trio-of-sigma-newness.html,,
6.json,Makeup Revolution Ultra Blush Palette,$10.00,Rated 4.5 out of 5,5k+,"https://myvanityreviews.com/2018/07/28/makeup-revolution-blush-palette-hot-spice-review/#:~:text=It%20has%20a%20smooth,formula%20and%20is%20pigmented.",,
6.json,L'Oreal Infallible Sculpt Contouring Palette,$3.87,Rated 4.4 out of 5,56,N/A,,
6.json,W7 Lift & Sculpt cream Contour Palette,$25.99,Rated 4.4 out of 5,53,https://www.stylecraze.com/articles/best-cream-contour-palettes/,,
6.json,Clinique Sculptionary Cheek Contouring Palette,$37.00,Rated 4.6 out of 5,550,N/A,,
6.json,Physicians Formula Butter Dream Team Palette,$15.49,Rated 4.6 out of 5,66,N/A,,
6.json,KVD Beauty Shade + Light Powder Contour Palette Refill Pan,$16.00,Rated 4.7 out of 5,9k+,N/A,,
6.json,Charlotte Tilbury Nudegasm Face Palette,$72.00,Rated 4.5 out of 5,778,"https://www.temptalia.com/charlotte-tilbury-nudegasm-face-palette-review-swatches/#:~:text=Nudegasm%20%28Multi-Glow%29%20is%20a,glow%20on%20the%20skin.",,
6.json,L'oreal Paris Infallible Pro Contour Palette,$5.86,Rated 3.9 out of 5,1k+,https://glamournglow.com/best-contour-kits-style/,,
6.json,Contour Kit and Highlighting Powder Palette by Elizabeth Mott,$32.43,Rated 4.7 out of 5,19,https://www.momjunction.com/articles/best-drugstore-contour_00599175/,,
6.json,Covergirl TruBlend Serving Sculpt Contour Palette,$5.45,Rated 4.2 out of 5,547,N/A,,
6.json,e.l.f. Bronzer Palette,$9.00,Rated 4.3 out of 5,4k+,"https://makeupandbeauty.com/elf-bronzer-palette-bronze-beauty-review/#:~:text=Also%2C%20the%20colors%20blend,ashy%20on%20the%20skin.",,
6.json,Flower Beauty Lift & Sculpt Contouring Palette,$15.99,Rated 3.9 out of 5,154,https://makeupguineapig.com/2017/02/10/flowerbeauty_contouringpalette/,,
6.json,ONE/SIZE by Patrick Starrr Made for Shade Bronze & Sculpt Trio Palette,$36.00,Rated 4.8 out of 5,230,N/A,,
6.json,Too Faced Triple Scoop Hyper-Reflective Highlighting Palette,$50.70,Rated 4.6 out of 5,2k+,N/A,,
6.json,Sephora Makeup Sephora Spice Market Blush Palette,$20.00,Rated 4.6 out of 5,368,N/A,,
6.json,Kab Cosmetics Contour Vol. No 1,$16.58,Rated 2.3 out of 5,14,N/A,,
6.json,RCMA Highlight and Contour Palette,$30.00,Rated 5.0 out of 5,4,https://www.portraitofmai.com/2015/05/rcma-highlight-and-contour-palette.html,,
6.json,SOSU by Suzanne Jackson Complete Contour Palette Remastered Complexion,$37.50,Rated 3.4 out of 5,21,https://beautitude.ie/sosu-complete-contour-palette-review/,,
6.json,KIKO Smart Contouring Palette,$18.12,Rated 4.1 out of 5,19,N/A,,
6.json,Ruby Kisses 3D Contour Artist Cream RPCC02 Medium Dark,$6.99,Rated 4.5 out of 5,29,https://www.stylecraze.com/articles/best-cream-contour-palettes/,,
6.json,Nude by Nature Contour Palette,$25.07,Rated 4.5 out of 5,64,N/A,,
6.json,Makeup Obsession Contour Face Palette,$10.50,Rated 4.2 out of 5,20,N/A,,
6.json,LORAC Petite PRO Contour Palette,$32.00,Rated 4.9 out of 5,9,N/A,,
6.json,Beauty Bakerie Coffee & Cocoa Bronzer Palette,$26.60,Rated 4.8 out of 5,1k+,N/A,,
6.json,Payot Paleta Copacabana Pink Mouth Contour Palette # Copacabana Payot 3 Tones Bronzers 7.5g/0.26 oz,$39.80,N/A,N/A,N/A,,
6.json,J.Cat Beauty Symphony Face Obsession Highlight Contour & Bronzer Palette,$7.79,Rated 4.5 out of 5,316,N/A,,
6.json,It Cosmetics Hello Cheekbones Matte Bronzer & love Highlighter Contour Duo,$27.75,Rated 3.5 out of 5,22,N/A,,
6.json,3 Steps To Contour palette #010-allrounder,$6.00,Rated 4.1 out of 5,49,N/A,,
6.json,Pixi Shape Shifter Contour Palette,$22.00,Rated 5.0 out of 5,11,N/A,,
6.json,e.l.f Blush Palette,$9.00,Rated 4.5 out of 5,5k+,https://www.stylecraze.com/articles/best-blush-for-fair-skin/,,
6.json,It Cosmetics You Sculpted Universal Contouring Palette for Face & Body Sealed,$45.99,Rated 4.2 out of 5,484,"https://www.thirteenthoughts.com/it-cosmetics-you-sculpted/#:~:text=The%20powders%20are%20quite,and%20blend%20very%20nicely.",,
6.json,BH Cosmetics BH Cosmetics X Iggy Azalea Totally Snatched Face Palette,$19.00,Rated 4.6 out of 5,48,N/A,,
6.json,Makeup Revolution Revolution X Tammi Deep Face Palette,$11.00,Rated 4.6 out of 5,153,N/A,,
6.json,I Heart Revolution Chocolate Contour Palette,$9.99,Rated 4.4 out of 5,81,https://www.gemmaetc.com/2020/08/i-heart-revolution-chocolate-contour-palette-review-swatches.html,,
6.json,Nyx Professional Makeup Contour Duo Palette,$5.00,Rated 4.2 out of 5,930,https://makeupandbeauty.com/nyx-cheek-contour-duo-palette-two-to-tango-review/,,
6.json,Makeup Revolution Cheek Kit,$7.00,Rated 4.5 out of 5,458,"https://votebeauty.com/en/makeup-revolution-cheek-kit-dont-hold-back/#:~:text=The%20shades%20do%20not,them%20to%20your%20face.",,
6.json,Ofra Makeup Ofra On The Glow Pro Palette,$79.00,Rated 4.8 out of 5,321,N/A,,
6.json,Dermacol Contour Palette,$21.79,Rated 4.4 out of 5,25,N/A,,
6.json,Bys Contour Palette,$14.99,Rated 4.3 out of 5,104,N/A,,
6.json,E.l.f. Face Palette,$8.88,Rated 4.1 out of 5,532,https://makeupandbeauty.com/elf-beautifully-bare-soft-subtle-total-face-palette-review/,,
